frame,x,y,visible
141.0,-1.0,-1.0,0.0
142.0,-1.0,-1.0,0.0
143.0,1482.0999755859375,637.7999877929688,1.0
144.0,1482.0999755859375,637.7999877929688,1.0
145.0,1482.300048828125,637.4000244140625,1.0
146.0,1482.199951171875,637.4000244140625,1.0
147.0,1482.300048828125,637.2999877929688,1.0
148.0,1482.300048828125,637.2999877929688,1.0
149.0,1482.5999755859375,637.7999877929688,1.0
150.0,1482.5999755859375,637.7000122070312,1.0
151.0,1482.5999755859375,637.5999755859375,1.0
152.0,1482.5999755859375,637.5999755859375,1.0
153.0,1482.5999755859375,637.5999755859375,1.0
154.0,1482.5999755859375,637.5,1.0
155.0,1482.800048828125,637.7000122070312,1.0
156.0,1482.800048828125,637.5999755859375,1.0
157.0,1482.800048828125,637.9000244140625,1.0
158.0,1482.800048828125,637.7999877929688,1.0
159.0,1482.800048828125,637.9000244140625,1.0
160.0,1482.800048828125,637.7999877929688,1.0
161.0,1483.0,638.5,1.0
162.0,1483.0,638.5,1.0
163.0,1482.9000244140625,638.2999877929688,1.0
164.0,1482.9000244140625,638.2999877929688,1.0
165.0,1482.9000244140625,638.2999877929688,1.0
166.0,1482.4000244140625,638.2999877929688,1.0
167.0,1482.4000244140625,638.4000244140625,1.0
168.0,1482.5,638.4000244140625,1.0
169.0,1482.5,638.5,1.0
170.0,1482.800048828125,638.2000122070312,1.0
171.0,1482.5999755859375,637.7999877929688,1.0
172.0,1483.0,638.7999877929688,1.0
173.0,1483.0,638.7999877929688,1.0
174.0,1483.0,640.0999755859375,1.0
175.0,1483.0,640.0999755859375,1.0
176.0,1482.9000244140625,640.0999755859375,1.0
