frame,x,y,visible
77.0,2275.89990234375,1202.9000244140625,1.0
78.0,2275.89990234375,1203.0,1.0
79.0,2275.89990234375,1202.800048828125,1.0
80.0,2275.89990234375,1202.9000244140625,1.0
81.0,2275.89990234375,1202.9000244140625,1.0
82.0,2275.800048828125,1203.0,1.0
83.0,2275.800048828125,1203.0,1.0
84.0,2275.89990234375,1202.9000244140625,1.0
85.0,2275.89990234375,1202.9000244140625,1.0
86.0,2275.89990234375,1202.9000244140625,1.0
87.0,2275.89990234375,1202.9000244140625,1.0
88.0,2275.89990234375,1202.800048828125,1.0
89.0,2275.89990234375,1202.800048828125,1.0
90.0,2275.89990234375,1202.800048828125,1.0
91.0,2275.89990234375,1202.9000244140625,1.0
92.0,2275.800048828125,1203.0,1.0
93.0,2275.800048828125,1203.199951171875,1.0
94.0,2275.800048828125,1203.300048828125,1.0
95.0,2275.800048828125,1203.4000244140625,1.0
96.0,2275.800048828125,1203.300048828125,1.0
97.0,2275.800048828125,1203.199951171875,1.0
98.0,2275.800048828125,1203.199951171875,1.0
99.0,2275.800048828125,1203.0999755859375,1.0
100.0,2275.800048828125,1203.0999755859375,1.0
101.0,2275.800048828125,1203.0,1.0
102.0,2275.800048828125,1203.0,1.0
103.0,2275.800048828125,1203.0,1.0
104.0,2275.800048828125,1203.0,1.0
105.0,2275.800048828125,1203.0,1.0
106.0,2275.800048828125,1203.0,1.0
107.0,2275.800048828125,1203.0999755859375,1.0
108.0,2275.89990234375,1203.0,1.0
109.0,2275.800048828125,1203.0,1.0
110.0,2275.89990234375,1203.0,1.0
111.0,2275.89990234375,1203.0,1.0
112.0,2275.89990234375,1203.0,1.0
113.0,2275.89990234375,1203.0,1.0
114.0,2275.89990234375,1203.0999755859375,1.0
115.0,2275.89990234375,1203.0999755859375,1.0
116.0,2275.89990234375,1203.0,1.0
117.0,2275.89990234375,1203.0,1.0
118.0,2275.89990234375,1203.0,1.0
119.0,2275.89990234375,1202.9000244140625,1.0
120.0,2275.89990234375,1202.9000244140625,1.0
121.0,2275.89990234375,1202.9000244140625,1.0
122.0,2275.89990234375,1203.0,1.0
123.0,2275.89990234375,1203.0,1.0
124.0,2275.89990234375,1203.0,1.0
125.0,2275.89990234375,1202.800048828125,1.0
126.0,2275.800048828125,1202.800048828125,1.0
127.0,2275.800048828125,1202.9000244140625,1.0
128.0,2275.800048828125,1202.800048828125,1.0
129.0,2275.800048828125,1202.800048828125,1.0
130.0,2275.800048828125,1202.800048828125,1.0
131.0,2275.800048828125,1202.800048828125,1.0
132.0,2275.800048828125,1202.800048828125,1.0
133.0,2275.800048828125,1202.800048828125,1.0
134.0,2275.800048828125,1202.699951171875,1.0
135.0,2275.89990234375,1202.699951171875,1.0
136.0,2275.800048828125,1202.800048828125,1.0
137.0,2275.800048828125,1202.800048828125,1.0
138.0,2275.800048828125,1202.800048828125,1.0
139.0,2275.800048828125,1202.800048828125,1.0
140.0,2275.800048828125,1202.800048828125,1.0
141.0,2275.800048828125,1202.800048828125,1.0
142.0,2275.800048828125,1202.800048828125,1.0
143.0,2275.800048828125,1202.800048828125,1.0
144.0,2275.800048828125,1202.800048828125,1.0
145.0,2275.800048828125,1202.800048828125,1.0
146.0,2275.800048828125,1202.800048828125,1.0
147.0,2275.800048828125,1202.800048828125,1.0
148.0,2275.800048828125,1202.699951171875,1.0
149.0,2275.800048828125,1202.800048828125,1.0
150.0,2275.800048828125,1202.800048828125,1.0
151.0,2275.800048828125,1202.699951171875,1.0
152.0,2275.800048828125,1202.800048828125,1.0
153.0,2275.800048828125,1202.800048828125,1.0
154.0,2275.800048828125,1202.800048828125,1.0
155.0,2275.800048828125,1202.9000244140625,1.0
156.0,2275.699951171875,1202.800048828125,1.0
157.0,2275.800048828125,1202.800048828125,1.0
158.0,2275.800048828125,1202.800048828125,1.0
159.0,2275.800048828125,1202.800048828125,1.0
160.0,2275.800048828125,1202.800048828125,1.0
161.0,2275.800048828125,1202.9000244140625,1.0
162.0,2275.800048828125,1202.800048828125,1.0
163.0,2275.800048828125,1202.699951171875,1.0
164.0,2275.800048828125,1202.800048828125,1.0
165.0,2275.699951171875,1203.0,1.0
166.0,2275.800048828125,1203.0,1.0
167.0,2275.800048828125,1203.0,1.0
168.0,2275.800048828125,1203.0,1.0
169.0,2275.699951171875,1203.0999755859375,1.0
170.0,2275.699951171875,1203.0999755859375,1.0
171.0,2275.800048828125,1203.0,1.0
172.0,2275.800048828125,1203.0,1.0
173.0,2275.800048828125,1202.9000244140625,1.0
174.0,2275.800048828125,1202.800048828125,1.0
175.0,2275.800048828125,1202.699951171875,1.0
176.0,2275.89990234375,1202.699951171875,1.0
177.0,2275.89990234375,1202.699951171875,1.0
178.0,2275.89990234375,1202.699951171875,1.0
179.0,2275.89990234375,1202.699951171875,1.0
180.0,2275.89990234375,1202.5999755859375,1.0
181.0,2275.89990234375,1202.699951171875,1.0
182.0,2275.89990234375,1202.699951171875,1.0
183.0,2275.800048828125,1202.800048828125,1.0
184.0,2275.800048828125,1202.9000244140625,1.0
185.0,2275.89990234375,1203.0,1.0
186.0,2275.89990234375,1203.0999755859375,1.0
187.0,2275.800048828125,1203.0,1.0
188.0,2275.800048828125,1203.0,1.0
189.0,2275.800048828125,1202.9000244140625,1.0
190.0,2275.89990234375,1202.9000244140625,1.0
191.0,2275.89990234375,1202.800048828125,1.0
192.0,2275.89990234375,1202.800048828125,1.0
193.0,2275.89990234375,1202.800048828125,1.0
194.0,2275.89990234375,1202.800048828125,1.0
195.0,2275.89990234375,1202.800048828125,1.0
196.0,2275.89990234375,1202.800048828125,1.0
197.0,2275.89990234375,1202.800048828125,1.0
198.0,2275.89990234375,1202.699951171875,1.0
199.0,2275.89990234375,1202.699951171875,1.0
200.0,2275.89990234375,1202.800048828125,1.0
201.0,2275.89990234375,1202.800048828125,1.0
202.0,2275.89990234375,1202.800048828125,1.0
203.0,2275.89990234375,1202.800048828125,1.0
204.0,2275.89990234375,1202.800048828125,1.0
205.0,2275.89990234375,1202.800048828125,1.0
206.0,2275.89990234375,1202.800048828125,1.0
207.0,2275.89990234375,1202.800048828125,1.0
208.0,2275.89990234375,1202.9000244140625,1.0
209.0,2275.89990234375,1202.800048828125,1.0
210.0,2275.89990234375,1202.800048828125,1.0
211.0,2275.89990234375,1202.800048828125,1.0
212.0,2275.89990234375,1202.800048828125,1.0
213.0,2275.89990234375,1202.800048828125,1.0
214.0,2275.89990234375,1202.800048828125,1.0
215.0,2275.89990234375,1202.800048828125,1.0
216.0,2275.89990234375,1202.9000244140625,1.0
217.0,2275.89990234375,1202.9000244140625,1.0
218.0,2275.89990234375,1202.9000244140625,1.0
219.0,2275.89990234375,1202.9000244140625,1.0
220.0,2275.89990234375,1202.9000244140625,1.0
221.0,2275.89990234375,1202.9000244140625,1.0
222.0,2275.89990234375,1203.0,1.0
223.0,2275.89990234375,1203.0,1.0
224.0,2275.89990234375,1203.0,1.0
225.0,2275.89990234375,1203.0,1.0
226.0,2275.89990234375,1202.9000244140625,1.0
227.0,2275.89990234375,1202.9000244140625,1.0
228.0,2275.89990234375,1202.9000244140625,1.0
229.0,2276.0,1202.9000244140625,1.0
230.0,2275.89990234375,1202.9000244140625,1.0
231.0,2276.0,1202.699951171875,1.0
232.0,2276.0,1202.699951171875,1.0
233.0,2276.0,1202.5,1.0
234.0,2276.199951171875,1201.800048828125,1.0
235.0,2276.199951171875,1201.5999755859375,1.0
236.0,2276.300048828125,1201.4000244140625,1.0
237.0,2276.300048828125,1201.300048828125,1.0
238.0,2276.300048828125,1201.199951171875,1.0
239.0,2276.39990234375,1201.0999755859375,1.0
240.0,2276.39990234375,1201.0999755859375,1.0
241.0,2276.199951171875,1200.5999755859375,1.0
242.0,2276.199951171875,1200.5999755859375,1.0
243.0,2276.199951171875,1200.5999755859375,1.0
244.0,2276.199951171875,1200.5999755859375,1.0
245.0,2276.199951171875,1200.5999755859375,1.0
246.0,2276.199951171875,1200.5999755859375,1.0
247.0,2276.199951171875,1200.5999755859375,1.0
248.0,2276.199951171875,1200.5999755859375,1.0
249.0,2276.199951171875,1200.5,1.0
250.0,2276.199951171875,1200.5,1.0
251.0,2276.10009765625,1200.5999755859375,1.0
252.0,2276.199951171875,1200.5999755859375,1.0
253.0,2276.10009765625,1200.5999755859375,1.0
254.0,2276.199951171875,1200.5999755859375,1.0
255.0,2276.199951171875,1200.5999755859375,1.0
256.0,2276.199951171875,1200.5999755859375,1.0
257.0,2276.199951171875,1200.5999755859375,1.0
258.0,2276.199951171875,1200.5999755859375,1.0
259.0,2276.199951171875,1200.5999755859375,1.0
260.0,2276.199951171875,1200.5999755859375,1.0
261.0,2276.199951171875,1200.5999755859375,1.0
262.0,2276.10009765625,1200.5999755859375,1.0
263.0,2276.10009765625,1200.5999755859375,1.0
264.0,2276.0,1200.699951171875,1.0
265.0,2276.0,1200.699951171875,1.0
266.0,2276.0,1200.5999755859375,1.0
267.0,2276.0,1200.5999755859375,1.0
268.0,2276.0,1200.5,1.0
269.0,2276.0,1200.5999755859375,1.0
270.0,2276.0,1200.5999755859375,1.0
271.0,2276.0,1200.5999755859375,1.0
272.0,2276.0,1200.5999755859375,1.0
273.0,2276.0,1200.5999755859375,1.0
